888251,"Give to LETU Center for Faith and Work School of Aeronautical Science School of Arts and Sciences School of Business School of Education School of Engineering and Engineering Technology Dual Credit for High School Students Tuition and Fees Center for Global Service Learning Office of Global Initiatives Office of International Studies Types of Financial Aid Tuition and Fees If you are like most college students, you'll need to rely on financial aid to help pay for your education.? In fact, over 90 percent of LeTourneau students receive some form of financial aid.? Our knowledgeable and friendly Financial Aid staff is dedicated to helping you find the financing options that are best suited to your needs. Forms of financial aid I want to... Apply for financial aid Learn about the types of financial aid available Find out the cost of a LeTourneau education Learn about Verification Learn about Work Study Check my financial aid status Don?t forget to check out scholarship programs available   through?community organizations, corporations, and your church and   school. You can check on the availability of such aid through your   guidance counselor, church and parents? employers. code of conduct Camps and Events"
888132,"Skip to main content Types of Aid Types of Aid Enter the terms you wish to search for.  The Summer Aid Application will be available March 24, 2014 through July 21, 2014. Summer institutional aid funds limited - Apply Early! The Summer Aid Application will be available March 24, 2014 through July 21, 2014. Summer institutional aid funds limited - Apply Early! How do I apply for Summer 2014 Aid?  How do I apply for Summer 2014 Aid?  The ?My Financial Aid Status Page? is your one-page stop for financial aid information! It can be found in your UAccess Student Services Center page under Finances. Read more > Read more > Students click here > Students click here > All continuing students will be awarded for the 2014-2015 academic year beginning in May 2014. or updated information on the effect of the Sequester on Federal Financial aid. Welcome to the Office of Scholarships and Financial Aid Join in the conversation Maps and Directions Copyright 2012 ? Arizona Board of Regents :: The University of Arizona, Tucson, Arizona"
888376,"Tuition Fees & Cost of Living  Tuition Fees & Cost of Living  Polytechnic Diplomas from Singapore Polytechnic Diplomas from Singapore Singapore Citizens/SPRs with International Qualifications Singapore Citizens/SPRs with International Qualifications Tuition Fees & Cost of Living Application  for Financial Aid for AY2014/2015 The University is committed to providing a quality education for all our students and to ensuring that no deserving student is denied admissions because of financial difficulty. financial aid package cost of attendance stipulated application period part-time work opportunities Office of Student Affairs, Career Services Office of Admissions"
888461,"Sign up for free Choose a topic University of Aberdeen University of Abertay Dundee University of the Arts London (UAL) University of Bath University of Bedfordshire University of Birmingham University of Bolton University of Bradford University of Brighton University of Bristol University of Buckingham University of Cambridge University of Central Lancashire (UCLan) University of Chester University of Chichester University of Cumbria University of Derby University of Dundee University of East Anglia (UEA) University of East London University of Edinburgh University of Essex University of Exeter University of Glasgow University of Gloucestershire University of Greenwich University of Hertfordshire University of Huddersfield University of Hull University of Kent University of Leeds University of Leicester University of Lincoln University of Liverpool London School of Economics University of Manchester University of Newcastle New College of the Humanities University of Northampton University of Nottingham University of Oxford University of Plymouth University of Portsmouth Queen Mary, University of London University of Reading University of Roehampton University of Salford University of Sheffield SOAS, University of London University of South Wales University of Southampton University of St Mark & St John (Marjon) University of Stirling University of Strathclyde University of Sunderland University of Surrey University of Sussex University of the West of England University of the West of Scotland University of Ulster University of Warwick University of West London University of Westminster University of Winchester University of Wolverhampton University of Worcester University of York University for the Creative Arts (UCA) Accounting and Finance Architecture and the Built Environment Business and Management Chemistry and Physics Computer Science and IT Geography and Earth Sciences Healthcare and Nursing Media, Film and Journalism Philosophy, Religious Studies and Theology Physics and Chemistry Social and Political Sciences Undergraduate Education and Social Work -- study help -- Accounting and Finance Biology, biochemistry and other life sciences Business and Management Computer Science and ICT Creative and Performance Arts General Studies and Critical Thinking Geography and Earth Sciences Government and Politics Media and Film Studies Philosophy, Religious Studies and Theology What would you like to say? Thanks for posting! Thanks for posting! Thanks for posting! You just need to create an account in order to submit the post Universities and colleges Applying to uni Personal statement help TSR news, help and feedback Debate and current affairs Hobbies and interests Debate & current affairs Debate & current affairs University help & courses University help & courses Explore all the forums on Forums home page > Life and style Gap years and travel TV, music, games and more Model House of Commons  Explore all articles on the Articles home page ? How to create an article Guide to contributing  Help with your subject Help with your subject Revision and study tips Revision and study tips What to do after GCSEs What to do after GCSEs Finding a job at 16 Finding a job at 16 Guide to new GCSEs Guide to new GCSEs By subject  GCSE business studies GCSE business studies GCSE English literature GCSE English literature GCSE religious studies GCSE religious studies All GCSE learning tools ? Help with your subject Help with your subject Revision and study tips Revision and study tips Choosing your A-levels Choosing your A-levels A-level biology  A-level biology  A-level business studies A-level business studies A-level English literature A-level English literature A-level media studies A-level media studies A-level religious studies A-level religious studies All A-level learning tools ? Applying to uni Applying to uni Applications and UCAS Applications and UCAS Student financial support Student financial support Choosing a uni course Uni open days Personal statements: by subject Personal statements: by uni University admission tests 10 steps to applying to uni Applying to Oxbridge Writing your personal statement Writing your personal statement Studying in the UK Studying in the UK Medicine at uni Medicine at uni Being released from an offer Being released from an offer How to avoid five uni rejections How to avoid five uni rejections Applying late to uni Applying late to uni Guide to A-level results day Guide to A-level results day Student financial support Student financial support Exam and study help Business and management All uni learning tools ? Friends, family and work Talk health & lifestyle Fashion and beauty Advice on everyday issues Dealing with a break-up Dealing with a break-up Common student health problems Common student health problems Useful welfare phone numbers Useful welfare phone numbers Help with your CV Choosing a career Part-time and temp jobs Investment banking careers Marketing, sales and PR careers Public sector careers How to write a killer CV How to write a killer CV Writing a cover letter Writing a cover letter Getting a job at 16 Getting a job at 16 Dealing with tough interview questions Dealing with tough interview questions Applying for finance Applying for funding What can I get? How much support is available? Other sources of funding Second degree students Explore all our Finance content here ? Student loan repayment Parents or partners Parents or partners Students studying in Europe with an Erasmus funded place Studying abroad for your entire degree qualification join over 1.2 million 
 
     As a full-time undergraduate student at university or college, you'll normally have to pay for your tuition fees as well as your living costs for the duration of your degree. You can apply to Student Finance England (SFE) for loans and grants to help with these costs.
 
  
 
     If you've lived in the UK for at least three years (and this is where you usually live) then you'll probably be eligible for a Tuition Fee Loan to cover the cost of your tuition fees. This is paid directly to your university or college. You'll also be able to get a Maintenance Loan to help towards your living expenses, such as rent and bills.
 
  
 
     If you're from a lower income-family  you'll be able to apply for a Maintenance Grant from SFE. The Maintenance Grant helps with your living costs.  
 
  
 
     There?s also extra support for those with special circumstances. That might include you if, for example, you have children (or adult dependant), a disability, a long-term health condition, a mental health condition or a specific learning difficulty.
 
  
 
     Even if you don't qualify for additional funding from SFE you may be able to get other bursaries or grants from your university or college.
 
  Log in to your account Apply for finance or check
 
     an application you've already made. Go to your account Work out what grants, loans and bursaries you can get for courses that start after 1 September 2013. Need to send in evidence Accessing your account Read our first ever edition of Money Matters eMag, where you can find useful information and videos on student finance. Discover more about student finance with our new videos! Not from England? What's on  our specialist advisers will be available to address more of your student finance queries our specialist advisers will be available to address more of your student finance queries our specialist advisers will be available to address more of your student finance queries The Official Stocks and Shares Thread 
 
                     Money and finance
 
                  Finished my application, but didn't have to send anything? Standing order missed payment charges? 
 
                     Money and finance
 
                  Want ?350 saved by end of 2014 
 
                     Money and finance
 
                  See more  Finished my application, but didn't have to send anything? Want ?350 saved by end of 2014 
 
                     Money and finance
 
                  Standing order missed payment charges? 
 
                     Money and finance
 
                  The Official Stocks and Shares Thread 
 
                     Money and finance
 
                  A complicated problem with extenuating circumstances 
 
                     Money and finance
 
                  What's your age and credit card limit(s)? 
 
                     Money and finance
 
                  too much money in current account 
 
                     Money and finance
 
                  Buying a house before you will actually live in it 
 
                     Money and finance
 
                  Do people use checkbooks frequently? 
 
                     Money and finance
 
                  Has anyone ever tried matched betting? Did it work? 
 
                     Money and finance
 
                  
 
                     Money and finance
 
                  Repaying Overpayment of Student Grant 
 
                     Money and finance
 
                  How does a cash ISA work 
 
                     Money and finance
 
                  How much money do you have saved up? 
 
                     Money and finance
 
                  Easy to understand Credit Card Advice 
 
                     Money and finance
 
                  New University, New Course. Already taken 1 year and a gift year. What would you do if you won ?1 million 
 
                     Money and finance
 
                  See more  
 
                 ? Copyright The Student Room 2014 all rights reserved
 
              
 
 The Student Room, Get Revising and Marked by Teachers are trading names of The Student Room Group Ltd.
 
  
 
 Register Number: 04666380 (England and Wales), VAT No. 806 8067 22
 
  Debate & current affairs Debate & current affairs 
 
                         Marked by Teachers
 
                      
 
                         Cookies and online safety
 
                      
 
                         Mod team (staff/supporters)
 
                      
 
                         News, help and feedback
 
                      
 
                         Terms and conditions
 
                      
 
                         FAQs and help
 
                      Connect with TSR 
 
                         Follow TSR on Twitter
 
                      
 
                         Find us on Facebook
 
                     "
888209,"Schedule of Courses Office of Academic Affairs Sport, Recreation and Fitness Center Knight of Knights Institute for Media, Culture and Ethics Tuition and Fees Student Loan Code of Conduct Resources and Links  financial aid staff Each year Bellarmine awards more than $11 million in scholarships and financial aid to entering students. Combining Bellarmine awards with federal/state financial aid programs, the Office of Financial Aid was able to offer an average comprehensive financial aid award of $30,698 (including loan opportunities) for the 2013-2014 freshman class. 100% of incoming freshmen received some form of financial assistance last year. So where do you begin? apply to Bellarmine Financial Aid Made it Possible ?Being the first in my family to attend college, I had no idea as to how I would be able to pay for Bellarmine or even how to get started. My family and I met with a counselor in the Office of Financial Aid and she was a tremendous help. There were no questions left unanswered and she was able to put me on the right track? ? Kendall Ladrillono, Junior, Nursing Major ?""When I visited Bellarmine I knew it was where I wanted to go but the tuition made me shy away. With the help from the staff in the Financial Aid Department and my financial aid package that I was awarded, attending Bellarmine University became my #1 choice. Even in my senior year, the Financial Aid staff is still there to help me with any problems I may have had which has allowed me to stay at Bellarmine and keep pursuing my dream "" -Dylan Johnson, Senior Exercise Science Major We're here to help News and Events Office of the President Schedule of Courses Office of Academic Affairs Knight of Knights Institute for Media, Culture and Ethics"
888442,"Scholarships 
 
                             are awarded on the basis of academic criteria and/or any 
 
                             combination of academics, financial need, campus/community 
 
                             activities, leadership positions and work experience.? 
 
                             Scholarships are designed to reward, encourage and assist 
 
                             students in pursuing academic excellence and leadership 
 
                             roles. On this page: Do 
 
                       not apply for any scholarship if you don?t meet the 
 
                       basic criteria!  Click on the name of the college or department to view Web site  College  of Business Administration  College  of Arts & Humanities College  of Education  College of Engineering and  Computer Science College of Health  & Public Affairs  Rosen School of  Hospitality Management  College  of Sciences  College of Nursing Nicholson School of Communication CREOL | The College of Optics & Photonics For further information including applications, please  visit: For  further information including applications, please visit: For further information including applications, please  visit: For further information, including applications please  visit: For further information, including  applications please visit:?  For further  information, including applications, please visit Orchid Care Scholarship by Orchids Made Easy For application forms and further information, please visit: For further information, including applications, please  visit For further information, including applications, please  visit: For further information, including applications, please  visit: For further information, including applications, please  visit: For further information, including applications, please  visit: Please send application to: For application forms and further information, please visit: For further information, including applications, please  visit: For further  information, including applications, please visit For further  information, including applications, please visit For further information, please go to: If you are a UCF Student or plan on attending UCF, please  direct further inquiries and provide submissions to:  For further information, including applications, please  visit: For further information, including  applications, please visit:? For application forms and further information, please visit: For further  information, including applications, please visit For further  information, including applications, please visit For further  information, including applications, please visit For further  information, including applications, please visit For further information, including applications, please  visit: Internet  and Education ScholarshipSCHOLARSHIP For application forms and further information, please visit: For application forms and further information, please  visit:? For application forms and further information, please visit: For  application forms and further information, please visit: For  application forms and further information, please visit: For further information, including applications, please  visit: For further information, please visit: Department of Energy (DOE) Scholars Program For application forms, please visit: For application forms and further information, please  visit: For application forms, please visit: For application forms and further information, please visit: For further information, including applications, please visit:  Must submit essay, full name, school you will be attending  and contact information to: For further information, including applications  please visit: For  further information, including applications please visit: For  further information, including applications please visit: For  further information including applications, please visit: For  application forms and further information, please visit: For further information, including applications, please visit:  For further information, including applications, please  visit: For further information, including applications, please  visit For further information including applications, please  visit: For further  information including applications, please visit: For further information, including  applications, please visit:? Annual  College Student of America Scholarship For further information, including applications, please visit Please send email to  The following information will need to be included in the email: For application forms and further information, please visit: For application forms and further information, please  visit:  For further information, including applications, please visit:  For application and further information, please visit: For application forms and further information, please visit: For application forms and further information, please visit: For application forms and further information, please visit: For further information, including applications, please  visit: For application forms and further information, please visit: For application, deadlines and further information, please  visit: For application forms and further information, please visit: For further information, including applications, please  visit: For further information, including applications, please visit: For further information including applications, please  visit: Must be a veteran of the US Military as defined by anyone  who: For further information, including applications and  deadlines, please visit:  For application,  deadlines, and further information, please contact: For further information, including applications and  deadlines, please visit: For application forms and further information, please visit: For application, deadlines, and further information, please contact: Or visit our web site at For further information, including applications and deadlines, please visit: For application forms and further information, please visit: For application forms and further information, please visit: For application forms and further information, please visit for more information For application forms and 
 
                                       further information, please visit The United Negro College Fund Free Application  for Federal Student Aid (FASFA) Varies, please see Web 
 
     site for details. For further information, including applications, please  visit For further information, including application materials, please visit For further information  including applications, please visit: Business Scholarship for College Students For further information, including applications, please visit  Computer Science and Computer Engineering Academic Award For application forms and further information, please visit: Criminal Justice and Law Enforcement Degrees - Undergraduate Academic Award For application forms and further information, please visit: Liberal Arts and General Studies Degrees - Undergraduate Academic Award For application forms and further information, please visit: Architecture and Drafting Degrees - Undergraduate Academic Award For application forms and further information, please visit: For application forms and further information, please visit For further information including applications, please  visit: For further information including applications, please  visit: For further information, including applications, please visit:  For further information, including applications, please visit:  For further information  including applications, please visit: For further information including  applications, please visit: For further information including applications, please  visit: For further information including applications, please  visit: For further information including applications, please visit: For further information, including applications, please  visit: For further information  including applications, please visit: Instructions 
 
                                 for Downloading Forms name 
 
                                         of the desired scholarship If 
 
                                     Acrobat Reader is not installed, an Unknown 
 
                                     File Type dialog box will appear. Click Save 
 
                                     File. Choose the directory you wish to store 
 
                                     the file in and click Save. The file will 
 
                                     be downloaded.  Once 
 
                                     your file has been downloaded, you may install 
 
                                     Adobe Acrobat Reader and open the document 
 
                                     that you downloaded. You can then view and 
 
                                     print the form.   If Acrobat Reader is installed, Acrobat Reader 
 
                                     will open and the form will be displayed. 
 
                                     You can then view and print the form. Return 
 
                                   to the Scholarship Listing Return 
 
                                         to the Scholarship Listing Return 
 
                                         to the Scholarship Listing Applying 
 
                               for Aid Types 
 
                                   of Aid"
888455,"Zur Hauptnavigation / To main navigation Zur Sekund?rnavigation / To secondary navigation Zum Inhalt dieser Seite / To the content of this page Programme of Study Prior to Enrollment Quality in Teaching and Academics Institutes and Research Centres Partner for Business Grants and Endowments Equality and Family Affairs Jobs and Career Alumni and Friends Life and Culture Jobs and Career Classes and Teachers Information for your career and study choice Information on vocational fields of activity Programme of Study Prior to Enrollment Counselling and Information Information for First Semester Tuition and Cost of Living Quality in Teaching and Academics As you start your university education ? besides the choice of a major ? you will have questions about the costs associated with your studies.  Essentially, you can complete your first degree at TU Kaiserslautern without paying any tuition, because in the state of Rhineland-Palatinate. However, each semester there are some payments that all students are obligated to make.  Additional costs are incurred for the purchase of study materials as well as the general living expenses. Every course of study requires course materials to be purchased ? no matter what school ? but in Kaiserslautern, the housing and living conditions that are more reasonably priced in comparison to other university cities. TU Kaiserslautern represents the optimal combination of outstanding education and reasonable living expenses.  Financial student aid is provided by BAf?G and scholarships. Electrical and Computer Engineering Mechanical and Process Engineering Spatial- and Environmental Planning Business Studies and Economics routes and means of transport"
88828,"Skip to main content Apply for Aid Search for Scholarships Types of Aid A college education is one of the most important investments you will ever make ? an investment in yourself and your future. You are sure to find that college will be one of the most personally rewarding and demanding challenges you will ever take on, and like most students and parents, you have some concerns about paying for your education. We believe that, regardless of your income, you have the potential to afford the quality education that the University of Cincinnati provides. We are committed to making your college education as affordable as we can. In fact, nearly all students are eligible for some form of financial assistance. Financial aid will likely not meet all of your educational costs. But use of financial aid can reduce out-of-pocket expenses you (or your family) may assume while in college. Free Application for Federal Student Aid (FAFSA) This Website provides detailed information to help you seek out answers to questions, check your status, understand issues surrounding offered aid, and plan for your college costs. Your future is exciting! The Student Financial Aid Office is excited to be part of it and help you achieve your educational goals. Detailed costs for the upcoming academic year are available. Detailed costs for the upcoming academic year are available. Topics in Financial Aid Topics in Financial Aid Seek information easily on financial aid topics listed in alphabetical order. Seek information easily on financial aid topics listed in alphabetical order. Live Like a Student Live Like a Student Planning to meet your costs and control spending go a long way. Planning to meet your costs and control spending go a long way. Scholars can use UGIVE to register for service and report required hours. Scholars can use UGIVE to register for service and report required hours. Contact One Stop to assess your unique eligibility for summer aid. Contact One Stop to assess your unique eligibility for summer aid. Students can utilize their aid eligibility for this unique academic experience. Students can utilize their aid eligibility for this unique academic experience. Review the financial aid consequences before dropping your courses. Review the financial aid consequences before dropping your courses. University of Cincinnati"
88834,"Degrees and Majors Tuition and Costs Schedule a Visit Living on Campus Office of Scholarships and Financial Aid How it Works Cost of Attendance Types of Aid Office of Scholarships and Financial Aid Financing your education  For further assistance, please contact us at our toll free number: 1-855-628-6333 Begin by telling us who you are: I am an undergraduate student I am a graduate student I am an extended campus student I am a parent NAU school code: Will financial aid pay for all of my expenses? (video) Living on Campus Military and Veterans Colleges and Schools"
888289,
888120,Apply Now! (or get more information) Rogue Journal of Undergraduate Research Success at Southern Sustainability at SOU Majors at SOU School of Business School of Education Schneider Museum of Art Jobs at SOU Doing Business with SOU (Business Services) A to Z Index Majors at SOU Meet the Staff Meet the Staff Apply to Graduate Pay your Tuition Tuition and Fees check the status of your aid Where to Start? Southern Oregon University FAFSA school code: 003219 Free Application for Federal Student Aid Cost of Attendance (Budgets) Blogs and Social Media Helpful Links and Resources
888299,"Major in a Great Life ply for Financial Aid ply for Financial Aid ply for Financial Aid ply for Financial Aid Tuition and Fees Tuition and Fees Tuition and Fees Tuition and Fees Tuition and Fees Tuition and Fees Office of Student Financial Planning Welcome to Student Financial Planning! At Wingate University, we believe that no student should be denied an education because of expenses.  if we can assist you with any questions.  if we can assist you with any questions. Give to Wingate"
888135,"Skip to main content Office of Student Financial Aid Office of Student Financial Aid Office of Student Financial Aid Grants, loans, and student employment Graduate and Professional Graduate and Professional Doors of UW-Madison University of Wisconsin-Madison Carson's is a Housing Food restaurant for UW-Madison's lakeshore dorms. Greenhouses near the UW's Babcock facility The Office of Student Financial Aid assists students whose personal and family resources are not adequate to cover the costs involved in attending UW-Madison by: Office hours are 7:45 am until 4:30 pm (Central Time) Monday through Friday. Hide this message Having difficulty requesting your??Tax Return Transcript? Having difficulty requesting your??Tax Return Transcript? Having difficulty requesting your??Tax Return Transcript? frequently asked questions for assistance Did you miss the Financial Aid WebChat hosted by the Parent Program and Office of Student Financial Aid on Tuesday 2/18? 
 
         Students can have their tuition refunds directly deposited to their personal savings or checking accounts.?  
 
         Students can have their tuition refunds directly deposited to their personal savings or checking accounts.?  To enroll, please log on to your? UW-Madison Student Center and click on ?eRefund Management? under My Account.  Click on this link   for more information.?  Effective Spring 2014, eRefunds will be processed daily and paper checks will be processed once a week. Only student refunds are eligible for eRefunds; Parent PLUS refunds will continue to be sent via paper check. Only student refunds are eligible for eRefunds; Parent PLUS refunds will continue to be sent via paper check. If your your loan did not disburse.  here for possible reasons here for possible reasons 2014-2015 Seven Easy Steps to the FAFSA: 2014-2015 Seven Easy Steps to the FAFSA: 2014-2015 Seven Easy Steps to the FAFSA: A Student's Guide to the Free Application for Federal Student Aid: A Student's Guide to the Free Application for Federal Student Aid: Click on this link They can be viewed separately or as a whole. Announcements from the Department of Education Announcements from the Department of Education Announcements from the Department of Education Announcements from the Department of Education It has come to our attention that misleading mailings are being received by families of current and prospective students. These mailings look ?official? and often use a seal that might appear to be an official seal of the U.S. Department of Education; it is not. It has come to our attention that misleading mailings are being received by families of current and prospective students. These mailings look ?official? and often use a seal that might appear to be an official seal of the U.S. Department of Education; it is not. Students should never pay a fee to access federal, state or university financial aid at UW-Madison.? The Free Application for Federal Student Aid (FAFSA) is just that, free.? Please contact our office if you have concerns about any solicitation or mailing you receive regarding financial aid. Students should never pay a fee to access federal, state or university financial aid at UW-Madison.? The Free Application for Federal Student Aid (FAFSA) is just that, free.? Please contact our office if you have concerns about any solicitation or mailing you receive regarding financial aid. Department of Education's Federal Student Aid Office (FSA) and the Internal Revenue Service (IRS) partner up. Department of Education's Federal Student Aid Office (FSA) and the Internal Revenue Service (IRS) partner up. Department of Education's Federal Student Aid Office (FSA) and the Internal Revenue Service (IRS) partner up. Department of Education's Federal Student Aid Office (FSA) and the Internal Revenue Service (IRS) partner up. Department of Education's Federal Student Aid Office (FSA) and the Internal Revenue Service (IRS) partner up. This?collaboration is hoping to reach more
 
         individuals with low-to moderate incomes to provide information,
 
         assistance, and access to their relevant services. For further information visit our Financial Aid News page at the More News link below. This?collaboration is hoping to reach more
 
         individuals with low-to moderate incomes to provide information,
 
         assistance, and access to their relevant services. For further information visit our Financial Aid News page at the More News link below. Types of Aid Cost of Attendance Brochures and Links Direct and Private Loans How to Apply Office of Student Financial Aid, 333 East Campus Mall #9701, Madison, WI 53715-1382  | 608-262-3060 University of Wisconsin System"
888259,"Skip to content Give to SU Office of the President ? Office of the President ? Board of Trustees ? Board of Trustees ? Careers at Shenandoah ? Careers at Shenandoah ? Bernard J. Dunn School of Pharmacy ? Bernard J. Dunn School of Pharmacy ? College of Arts & Sciences ? College of Arts & Sciences ? Eleanor Wade Custer School of Nursing ? Eleanor Wade Custer School of Nursing ? Harry F. Byrd, Jr. School of Business ? Harry F. Byrd, Jr. School of Business ? School of Education & Human Development ? School of Education & Human Development ? School of Health Professions ? School of Health Professions ? Areas of Study ? Areas of Study ? Office of the Registrar ? Office of the Registrar ? English as a Second Language ? English as a Second Language ? Center for Public Service and Scholarship ? Center for Public Service and Scholarship ? Center for Lifelong Learning ? Center for Lifelong Learning ? Center for Teaching and Learning ? Center for Teaching and Learning ? Meet the Staff  ? Meet the Staff  ? Calendar of Events ? Calendar of Events ? Student Code of Conduct ? Student Code of Conduct ? Student of Concern ? Student of Concern ? How to Apply for Financial Aid ? How to Apply for Financial Aid ? Cost of Attendance ? Cost of Attendance ? Forms and Websites ? Forms and Websites ? Grants for Undergraduate Students Office of Financial Aid Office of Financial Aid Incoming Graduate and Doctoral Students Current Graduate and Doctoral Students Forms and Links Office of Financial Aid Complete the Free Application for Federal Student Aid (FAFSA) Attend an open house Schedule a visit Audition for Shenandoah Conservatory Attend a lecture View student catalogs Get my transcript Find a tutor Apply for graduation In the Business Office Make a tuition payment In the Library Search library databases Contact the library staff Find library hours Get research assistance In the Portal Check my Shenandoah email Login to Blackboard Login to WebAdvisor Login to Datatel Login to WEPA Login to WEAVE Online Download student information forms Download employee departmental forms View the training calendar Put in a work order Log a ticket with help desk Get a parking permit Join a club View student life events For students with disabilities Attend a worship service Attend a sporting event Register for classes Read the latest news Learn about the Steinway initiative Visit the University Bookstore site See quick facts about Shenandoah Contact us with comment Make a purchase at the bookstore Find a person or office phone number See a campus map See main campus in Google maps See ?Photo of the Day? collection Find local hotels See a concert schedule View job opportunities Shop for apparel View the calendar of events Make a gift to Shenandoah Recommend an employee as a ?Step-Up Star? Sign Up for Emergency Alerts Bernard J. Dunn School of Pharmacy College of Arts & Sciences BS Science in Chemistry BA in English Bachelor of Arts in Mass Communications Master of Science in Applied Behavior Analysis Eleanor Wade Custer School of Nursing Traditional Four-Year Bachelor of Science in Nursing RN to BSN Track RN to MSN MSN and Master of Business Administration Doctor of Nursing Practice Harry F. Byrd, Jr. School of Business Bachelor of Business Administration Degree Minor in Business Administration Minor in Economics Minor in Entrepreneurship BBA to MBA Fast Track Master of Business Administration Degree MSN and Master of Business Administration School of Education & Human Development Elementary and Middle School Education Professional Studies Certificate in ESL School of Health Professions Back to top"
888278,"
 
                 Office of Student Financial Assistance
 
                  Office of Student Financial Assistance 
 
 			Congratulations on choosing a Xavier education! The Office of Student Financial Assistance is available to guide you and your family through the financial aid process. Our financial aid counselors will be here every step of the way to advise you and answer any questions. Together, we will help you realize just how valuable and worthwhile a Xavier education will be. How to Apply and Eligibility Scholarships and Grants Find out more?? View Xavier's complete listing of tuition & fees?? taking a virtual tour of the campus?? Forms, Promissory Notes, Interviews and Literature"
888178,Skip to main content About the Department How much does DU cost? Types of Financial Aid How do I apply for Aid? How do I Receive / Accept Aid? How do I keep Financial Aid? Let's get started! Questions and Answers Maine College of Business Accreditation College of Technology Accreditation College of Health Professions Accreditation Work at Davenport Terms of Use
888221,"Enter search information Tuition and Fees Go to Future Students Go to Current Students Schools and Departments Degrees and Majors Go to Academics Go to Faculty & Staff Making the Transition Go to Parents & Family Go to Alumni & Friends Message from the President Schedule a Tour Go to Visitors 
 
 Office of Financial Assistance
 
  Types of Financial Aid How to Apply Disbursement and Refunds  Statement of Ethical Principles and Code of Conduct Terms of Use"
88895,"Board of Trustees Places to Stay Near CBU Resources for Pastors Places to Eat Near CBU Conferences and Events Office of Institutional Research, Planning, and Assessment Office of the Provost Office of the Registrar College of Allied Health College of Architecture, Visual Arts and Design College of Arts and Sciences College of Engineering School of Behavioral Sciences School of Business School of Christian Ministries School of Education School of Music School of Nursing Online and Professional Studies Applying to CBU How to Apply Intensive English Program How to Apply Tuition and Fees Questions and Answers Guide to Giving Conferences and Events Terms and Conditions Office of Institutional Research, Planning, and Assessment Office of the Provost Office of the Registrar Welcome to CBU's Financial Aid Department Find out more about how CBU Financial Aid serves students like you Several factors determine the amount and type of financial aid you are offered. A financial aid award consists of gift aid (such as scholarships and grants which do not have to be repaid) and self-help aid (such as student loans and work study which must be borrowed or earned). Click here to go to the application Web site If you have any questions about your financial aid award letter, please contact the Financial Aid Office at 951-343-4236 or finaid@calbaptist.edu? sign the petition ?Watch the above video to get the answers and find the money you need to finance your college investment. (877) CBU-3615 - Tap to call! (877) CBU-3615 - Tap to call! Report a problem"
888379,"Welcome to NSFAS? Welcome to NSFAS? Welcome to NSFAS? Welcome to NSFAS? NSFAS is the South African government student loan and bursary scheme. We provide loans and bursaries to students at all 25 public universities and 50 public FET colleges throughout the country. NSFAS funding has grown from R441 million in 1999 to R8,5 billion in 2013. 
 
 		   Statement by the Minister of Higher Education and Training, Dr. Blade Nzimande
 
 		     
 
 
 
 		   
 
 		    Statement by the Minister of Higher Education and Training, Dr. Blade Nzimande 
 
 		   
 
 		    
 
 		   Applications for student financial aid
 
 		     
 
 
 
 		   
 
 		    Dear Students,
 
 
 
 Before you start filling in the application form, please make sure you have all the information you need.?
 
 
 
 You cannot save the form with only some of the information and come back later to complete it.?
 
 
 
 If you stop halfway, you will have to start all over again. Please read the instructions here to see which information you need.
 
 
 
 Click here to apply online!
 
 		   
 
 		    
 
 								EO of NSFAS
 
 						  I was awarded a loan from NSFAS towards the end of my first year of B.Com. studies at Transkei University (now Walter Sisulu University) in Mthatha. The impact of the NSFAS funding eventually assisted my whole family to attain post-school qualifications. The value of NSFAS to society cannot be over-emphasised 
 
 				
 
 				Pay back your loan
 
 				
 
 				 
 
 				
 
 				Apply for a loan
 
 				
 
 				 
 
 				
 
 				Apply for a bursary
 
 				
 
 				"
888419,"Enter college name or click the ? You must enter a college name. Log in with User Name Forgot your log in details? managing your money Paying for College Q&A Find the right colleges for you! Will you get in? Find out! See who got in where, who's applying & how you compare! Find money for college! Calculate your Expected Family Contribution. See your true out-of-pocket ? ? ? cost to attend any college. Students interested in this college are also interested in: University of Pittsburgh Rutgers, The State University of New Jersey West Chester University of Pennsylvania 
 
                 Scholarships and Grants
 
                Resources for Counselors Paying for College Q&A Terms and Conditions On the road to college, you need to be organized. Your Data Locker can help. It's your personal workspace, the place to easily access your favorite colleges, scholarships, searches, tracker profiles and articles. Save any Admissions Tracker Profile you are interested in keeping track of during the admissions process. Tracker profiles contain detailed information about real students' actual college choices, academic and extracurricular qualifications, and admissions decisions. CollegeData has more than 150 articles offering helpful information and advice about all aspects of college admission and financial aid plus true stories from students on the road to more than 80 colleges. Build your own personal library of your favorite articles.
 
          Go to Detailed Saved Colleges Page >> Go to Detailed Saved Scholarships Page >> Go to Detailed Saved Searches Page >> Go to Detailed Saved Tracker Profiles Page>> Go to Saved Articles Page >>"
